match_id,match,bowlingTeam,bowlerName,overs,balls,maiden,runs,wickets,economy,0s,wides,noBalls,matchDate,
T208568,Sunrisers Vs Super Kings,Super Kings,AkashSingh,3,18,0,17,1,5.66,10,0,0,4/21/2023,
T208568,Sunrisers Vs Super Kings,Super Kings,TusharDeshpande,3,18,0,26,0,8.66,7,1,0,4/21/2023,
T208568,Sunrisers Vs Super Kings,Super Kings,MaheeshTheekshana,4,24,0,27,1,6.75,5,0,0,4/21/2023,
T208568,Sunrisers Vs Super Kings,Super Kings,MoeenAli,2,12,0,18,0,9,2,0,0,4/21/2023,
T208568,Sunrisers Vs Super Kings,Super Kings,RavindraJadeja,4,24,0,22,3,5.5,8,0,0,4/21/2023,
T208568,Sunrisers Vs Super Kings,Super Kings,MatheeshaPathirana,4,24,0,22,1,5.5,9,1,0,4/21/2023,
T208568,Sunrisers Vs Super Kings,Sunrisers,BhuvneshwarKumar,2,12,0,10,0,5,7,0,0,4/21/2023,
T208568,Sunrisers Vs Super Kings,Sunrisers,MarcoJansen,3,18,0,37,0,12.33,5,0,0,4/21/2023,
T208568,Sunrisers Vs Super Kings,Sunrisers,AidenMarkram,1,6,0,11,0,11,2,0,0,4/21/2023,
T208568,Sunrisers Vs Super Kings,Sunrisers,WashingtonSundar,2.4,14.4,0,16,0,6,4,0,0,4/21/2023,
T208568,Sunrisers Vs Super Kings,Sunrisers,MayankMarkande,4,24,0,23,2,5.75,8,0,0,4/21/2023,
T208568,Sunrisers Vs Super Kings,Sunrisers,UmranMalik,3,18,0,18,0,6,8,0,0,4/21/2023,
T208568,Sunrisers Vs Super Kings,Sunrisers,MayankDagar,3,18,0,21,0,7,5,0,0,4/21/2023,
T204462,Punjab Kings Vs Mumbai,Mumbai,ArjunTendulkar,3,18,0,48,1,16,4,4,1,4/22/2023,
T204462,Punjab Kings Vs Mumbai,Mumbai,JasonBehrendorff,3,18,0,41,1,13.66,6,1,0,4/22/2023,
T204462,Punjab Kings Vs Mumbai,Mumbai,CameronGreen,4,24,0,41,2,10.25,9,0,0,4/22/2023,
T204462,Punjab Kings Vs Mumbai,Mumbai,JofraArcher,4,24,0,42,1,10.5,8,1,0,4/22/2023,
T204462,Punjab Kings Vs Mumbai,Mumbai,PiyushChawla,3,18,0,15,2,5,12,1,0,4/22/2023,
T204462,Punjab Kings Vs Mumbai,Mumbai,HrithikShokeen,3,18,0,24,0,8,7,0,1,4/22/2023,
T204462,Punjab Kings Vs Mumbai,Punjab Kings,MatthewShort,1,6,0,7,0,7,3,1,0,4/22/2023,
T204462,Punjab Kings Vs Mumbai,Punjab Kings,ArshdeepSingh,4,24,0,29,4,7.25,12,1,0,4/22/2023,
T204462,Punjab Kings Vs Mumbai,Punjab Kings,HarpreetBrar,2,12,0,15,0,7.5,5,0,0,4/22/2023,
T204462,Punjab Kings Vs Mumbai,Punjab Kings,SamCurran,3,18,0,41,0,13.66,2,1,0,4/22/2023,
T204462,Punjab Kings Vs Mumbai,Punjab Kings,NathanEllis,4,24,0,44,1,11,5,0,0,4/22/2023,
T204462,Punjab Kings Vs Mumbai,Punjab Kings,RahulChahar,4,24,0,42,0,10.5,4,0,0,4/22/2023,
T204462,Punjab Kings Vs Mumbai,Punjab Kings,LiamLivingstone,2,12,0,23,1,11.5,2,0,0,4/22/2023,
T208595,Titans Vs Super Giants,Super Giants,Naveen-ul-Haq,4,24,0,19,1,4.75,12,0,0,4/22/2023,
T208595,Titans Vs Super Giants,Super Giants,KrunalPandya,4,24,0,16,2,4,13,0,0,4/22/2023,
T208595,Titans Vs Super Giants,Super Giants,AveshKhan,3,18,0,21,0,7,6,0,0,4/22/2023,
T208595,Titans Vs Super Giants,Super Giants,RaviBishnoi,4,24,0,49,0,12.25,4,0,0,4/22/2023,
T208595,Titans Vs Super Giants,Super Giants,MarcusStoinis,3,18,0,20,2,6.66,7,0,0,4/22/2023,
T208595,Titans Vs Super Giants,Super Giants,AmitMishra,2,12,0,9,1,4.5,4,0,0,4/22/2023,
T208595,Titans Vs Super Giants,Titans,MohammedShami,3,18,1,18,0,6,9,0,0,4/22/2023,
T208595,Titans Vs Super Giants,Titans,JayantYadav,4,24,0,26,0,6.5,8,0,0,4/22/2023,
T208595,Titans Vs Super Giants,Titans,RashidKhan,4,24,0,33,1,8.25,9,0,0,4/22/2023,
T208595,Titans Vs Super Giants,Titans,MohitSharma,3,18,0,17,2,5.66,5,0,0,4/22/2023,
T208595,Titans Vs Super Giants,Titans,NoorAhmad,4,24,0,18,2,4.5,13,0,0,4/22/2023,
T208595,Titans Vs Super Giants,Titans,HardikPandya,1,6,0,7,0,7,2,0,0,4/22/2023,
T208595,Titans Vs Super Giants,Titans,RahulTewatia,1,6,0,8,0,8,4,1,0,4/22/2023,
T207135,Super Kings Vs KKR,KKR,UmeshYadav,3,18,0,35,0,11.66,7,0,0,4/23/2023,
T207135,Super Kings Vs KKR,KKR,DavidWiese,3,18,0,38,0,12.66,3,0,0,4/23/2023,
T207135,Super Kings Vs KKR,KKR,VarunChakravarthy,4,24,0,49,1,12.25,8,0,0,4/23/2023,
T207135,Super Kings Vs KKR,KKR,KulwantKhejroliya,3,18,0,44,2,14.66,5,0,1,4/23/2023,
T207135,Super Kings Vs KKR,KKR,SunilNarine,2,12,0,23,0,11.5,3,0,0,4/23/2023,
T207135,Super Kings Vs KKR,KKR,SuyashSharma,4,24,0,29,1,7.25,8,0,0,4/23/2023,
T207135,Super Kings Vs KKR,KKR,AndreRussell,1,6,0,17,0,17,0,2,0,4/23/2023,
T207135,Super Kings Vs KKR,Super Kings,AkashSingh,4,24,0,29,1,7.25,13,1,0,4/23/2023,
T207135,Super Kings Vs KKR,Super Kings,TusharDeshpande,4,24,0,43,2,10.75,12,4,0,4/23/2023,
T207135,Super Kings Vs KKR,Super Kings,MaheeshTheekshana,4,24,0,32,2,8,8,1,0,4/23/2023,
T207135,Super Kings Vs KKR,Super Kings,MoeenAli,1,6,0,20,1,20,1,0,0,4/23/2023,
T207135,Super Kings Vs KKR,Super Kings,RavindraJadeja,3,18,0,34,1,11.33,5,0,0,4/23/2023,
T207135,Super Kings Vs KKR,Super Kings,MatheeshaPathirana,4,24,0,27,1,6.75,11,3,0,4/23/2023,
T205220,RCB Vs Royals,Royals,TrentBoult,4,24,0,41,2,10.25,8,1,0,4/23/2023,
T205220,RCB Vs Royals,Royals,SandeepSharma,4,24,0,49,2,12.25,9,1,0,4/23/2023,
T205220,RCB Vs Royals,Royals,RavichandranAshwin,4,24,0,36,1,9,7,1,0,4/23/2023,
T205220,RCB Vs Royals,Royals,YuzvendraChahal,4,24,0,28,1,7,7,2,0,4/23/2023,
T205220,RCB Vs Royals,Royals,JasonHolder,4,24,0,32,0,8,6,0,0,4/23/2023,
T205220,RCB Vs Royals,RCB,MohammedSiraj,4,24,0,39,1,9.75,8,3,0,4/23/2023,
T205220,RCB Vs Royals,RCB,DavidWilley,4,24,0,26,1,6.5,11,1,0,4/23/2023,
T205220,RCB Vs Royals,RCB,VijaykumarVyshak,2,12,0,24,0,12,4,1,0,4/23/2023,
T205220,RCB Vs Royals,RCB,GlennMaxwell,2,12,0,25,0,12.5,3,0,0,4/23/2023,
T205220,RCB Vs Royals,RCB,HarshalPatel,4,24,0,32,3,8,8,1,0,4/23/2023,
T205220,RCB Vs Royals,RCB,WaninduHasaranga,4,24,0,32,0,8,5,0,0,4/23/2023,
T206316,Capitals Vs Sunrisers,Sunrisers,BhuvneshwarKumar,4,24,0,11,2,2.75,16,0,0,4/24/2023,
T206316,Capitals Vs Sunrisers,Sunrisers,MarcoJansen,2,12,0,27,0,13.5,4,0,0,4/24/2023,
T206316,Capitals Vs Sunrisers,Sunrisers,WashingtonSundar,4,24,0,28,3,7,10,0,0,4/24/2023,
T206316,Capitals Vs Sunrisers,Sunrisers,TNatarajan,3,18,0,21,1,7,3,0,0,4/24/2023,
T206316,Capitals Vs Sunrisers,Sunrisers,MayankMarkande,4,24,0,34,0,8.5,7,1,0,4/24/2023,
T206316,Capitals Vs Sunrisers,Sunrisers,UmranMalik,2,12,0,14,0,7,4,0,0,4/24/2023,
T206316,Capitals Vs Sunrisers,Sunrisers,AidenMarkram,1,6,0,7,0,7,0,0,0,4/24/2023,
T206316,Capitals Vs Sunrisers,Capitals,IshantSharma,3,18,0,18,1,6,8,0,0,4/24/2023,
T206316,Capitals Vs Sunrisers,Capitals,AnrichNortje,4,24,0,33,2,8.25,10,0,0,4/24/2023,
T206316,Capitals Vs Sunrisers,Capitals,MukeshKumar,3,18,0,27,0,9,4,0,0,4/24/2023,
T206316,Capitals Vs Sunrisers,Capitals,AxarPatel,4,24,0,21,2,5.25,8,0,0,4/24/2023,
T206316,Capitals Vs Sunrisers,Capitals,KuldeepYadav,4,24,0,22,1,5.5,6,0,0,4/24/2023,
T206316,Capitals Vs Sunrisers,Capitals,MitchellMarsh,2,12,0,16,0,8,3,0,1,4/24/2023,
T208781,Titans Vs Mumbai,Mumbai,ArjunTendulkar,2,12,0,9,1,4.5,7,0,0,4/25/2023,
T208781,Titans Vs Mumbai,Mumbai,JasonBehrendorff,4,24,0,37,1,9.25,8,2,0,4/25/2023,
T208781,Titans Vs Mumbai,Mumbai,RileyMeredith,4,24,0,49,1,12.25,6,2,0,4/25/2023,
T208781,Titans Vs Mumbai,Mumbai,CameronGreen,2,12,0,39,0,19.5,0,0,0,4/25/2023,
T208781,Titans Vs Mumbai,Mumbai,PiyushChawla,4,24,0,34,2,8.5,7,1,0,4/25/2023,
T208781,Titans Vs Mumbai,Mumbai,KumarKartikeya,4,24,0,39,1,9.75,7,0,0,4/25/2023,
T208781,Titans Vs Mumbai,Titans,MohammedShami,4,24,0,18,0,4.5,14,1,0,4/25/2023,
T208781,Titans Vs Mumbai,Titans,HardikPandya,2,12,0,10,1,5,8,0,0,4/25/2023,
T208781,Titans Vs Mumbai,Titans,RashidKhan,4,24,0,27,2,6.75,10,0,0,4/25/2023,
T208781,Titans Vs Mumbai,Titans,NoorAhmad,4,24,0,37,3,9.25,10,0,0,4/25/2023,
T208781,Titans Vs Mumbai,Titans,MohitSharma,4,24,0,38,2,9.5,7,0,0,4/25/2023,
T208781,Titans Vs Mumbai,Titans,JoshLittle,2,12,0,18,0,9,2,0,0,4/25/2023,
T202291,KKR Vs RCB,RCB,MohammedSiraj,4,24,0,33,1,8.25,11,0,0,4/26/2023,
T202291,KKR Vs RCB,RCB,DavidWilley,3,18,0,31,0,10.33,5,1,0,4/26/2023,
T202291,KKR Vs RCB,RCB,WaninduHasaranga,4,24,0,24,2,6,10,0,0,4/26/2023,
T202291,KKR Vs RCB,RCB,ShahbazAhmed,1,6,0,25,0,25,1,0,0,4/26/2023,
T202291,KKR Vs RCB,RCB,VijaykumarVyshak,4,24,0,41,2,10.25,3,3,0,4/26/2023,
T202291,KKR Vs RCB,RCB,HarshalPatel,4,24,0,44,0,11,7,1,0,4/26/2023,
T202291,KKR Vs RCB,KKR,VaibhavArora,2,12,0,22,0,11,3,1,0,4/26/2023,
T202291,KKR Vs RCB,KKR,UmeshYadav,1,6,0,19,0,19,0,0,0,4/26/2023,
T202291,KKR Vs RCB,KKR,SuyashSharma,4,24,0,30,2,7.5,5,1,0,4/26/2023,
T202291,KKR Vs RCB,KKR,VarunChakravarthy,4,24,0,27,3,6.75,9,0,0,4/26/2023,
T202291,KKR Vs RCB,KKR,AndreRussell,4,24,0,29,2,7.25,11,0,0,4/26/2023,
T202291,KKR Vs RCB,KKR,SunilNarine,4,24,0,41,0,10.25,2,0,0,4/26/2023,
T202291,KKR Vs RCB,KKR,NitishRana,1,6,0,8,0,8,1,0,0,4/26/2023,
T204283,Royals Vs Super Kings,Super Kings,AkashSingh,2,12,0,32,0,16,3,0,0,4/27/2023,
T204283,Royals Vs Super Kings,Super Kings,TusharDeshpande,4,24,0,42,2,10.5,10,0,0,4/27/2023,
T204283,Royals Vs Super Kings,Super Kings,MaheeshTheekshana,4,24,0,24,1,6,11,1,0,4/27/2023,
T204283,Royals Vs Super Kings,Super Kings,RavindraJadeja,4,24,0,32,1,8,6,1,0,4/27/2023,
T204283,Royals Vs Super Kings,Super Kings,MoeenAli,2,12,0,17,0,8.5,2,0,0,4/27/2023,
T204283,Royals Vs Super Kings,Super Kings,MatheeshaPathirana,4,24,0,48,0,12,5,2,0,4/27/2023,
T204283,Royals Vs Super Kings,Royals,SandeepSharma,4,24,0,24,0,6,10,0,0,4/27/2023,
T204283,Royals Vs Super Kings,Royals,KuldipYadav,3,18,0,18,1,6,4,0,0,4/27/2023,
T204283,Royals Vs Super Kings,Royals,JasonHolder,4,24,0,49,0,12.25,4,1,0,4/27/2023,
T204283,Royals Vs Super Kings,Royals,RavichandranAshwin,4,24,0,35,2,8.75,7,0,0,4/27/2023,
T204283,Royals Vs Super Kings,Royals,AdamZampa,3,18,0,22,3,7.33,7,0,0,4/27/2023,
T204283,Royals Vs Super Kings,Royals,YuzvendraChahal,2,12,0,21,0,10.5,3,0,0,4/27/2023,
T204958,Super Giants Vs Punjab Kings,Punjab Kings,GurnoorBrar,3,18,0,42,0,14,7,1,2,4/28/2023,
T204958,Super Giants Vs Punjab Kings,Punjab Kings,ArshdeepSingh,4,24,0,54,1,13.5,4,2,0,4/28/2023,
T204958,Super Giants Vs Punjab Kings,Punjab Kings,KagisoRabada,4,24,0,52,2,13,12,2,2,4/28/2023,
T204958,Super Giants Vs Punjab Kings,Punjab Kings,SikandarRaza,1,6,0,17,0,17,2,0,0,4/28/2023,
T204958,Super Giants Vs Punjab Kings,Punjab Kings,RahulChahar,4,24,0,29,0,7.25,8,0,0,4/28/2023,
T204958,Super Giants Vs Punjab Kings,Punjab Kings,SamCurran,3,18,0,38,1,12.66,5,0,0,4/28/2023,
T204958,Super Giants Vs Punjab Kings,Punjab Kings,LiamLivingstone,1,6,0,19,1,19,1,0,0,4/28/2023,
T204958,Super Giants Vs Punjab Kings,Super Giants,MarcusStoinis,1.5,9,0,21,1,11.45,5,4,0,4/28/2023,
T204958,Super Giants Vs Punjab Kings,Super Giants,KyleMayers,1,6,0,4,0,4,5,0,0,4/28/2023,
T204958,Super Giants Vs Punjab Kings,Super Giants,AyushBadoni,0.1,0.6,0,0,0,0,1,0,0,4/28/2023,
T204958,Super Giants Vs Punjab Kings,Super Giants,Naveen-ul-Haq,4,24,0,30,3,7.5,11,1,1,4/28/2023,
T204958,Super Giants Vs Punjab Kings,Super Giants,AveshKhan,2,12,0,28,0,14,1,0,0,4/28/2023,
T204958,Super Giants Vs Punjab Kings,Super Giants,AmitMishra,2,12,0,23,0,11.5,1,0,0,4/28/2023,
T204958,Super Giants Vs Punjab Kings,Super Giants,RaviBishnoi,4,24,0,41,2,10.25,9,0,1,4/28/2023,
T204958,Super Giants Vs Punjab Kings,Super Giants,YashThakur,3.5,21,0,37,4,9.65,9,1,0,4/28/2023,
T204958,Super Giants Vs Punjab Kings,Super Giants,KrunalPandya,1,6,0,13,0,13,2,1,0,4/28/2023,
T207344,Sunrisers Vs Capitals,Capitals,IshantSharma,3,18,0,31,1,10.33,9,0,0,4/29/2023,
T207344,Sunrisers Vs Capitals,Capitals,AnrichNortje,4,24,0,44,0,11,4,2,0,4/29/2023,
T207344,Sunrisers Vs Capitals,Capitals,MukeshKumar,2,12,0,38,0,19,2,2,1,4/29/2023,
T207344,Sunrisers Vs Capitals,Capitals,MitchellMarsh,4,24,1,27,4,6.75,12,2,0,4/29/2023,
T207344,Sunrisers Vs Capitals,Capitals,KuldeepYadav,3,18,0,27,0,9,4,0,0,4/29/2023,
T207344,Sunrisers Vs Capitals,Capitals,AxarPatel,4,24,0,29,1,7.25,7,2,0,4/29/2023,
T207344,Sunrisers Vs Capitals,Sunrisers,BhuvneshwarKumar,4,24,0,45,1,11.25,5,3,0,4/29/2023,
T207344,Sunrisers Vs Capitals,Sunrisers,AkealHosein,4,24,0,40,1,10,6,0,0,4/29/2023,
T207344,Sunrisers Vs Capitals,Sunrisers,TNatarajan,4,24,0,34,1,8.5,4,0,0,4/29/2023,
T207344,Sunrisers Vs Capitals,Sunrisers,UmranMalik,1,6,0,22,0,22,0,0,0,4/29/2023,
T207344,Sunrisers Vs Capitals,Sunrisers,MayankMarkande,4,24,0,20,2,5,7,0,0,4/29/2023,
T207344,Sunrisers Vs Capitals,Sunrisers,AbhishekSharma,3,18,0,26,1,8.66,5,0,0,4/29/2023,
T201505,KKR Vs Titans,Titans,MohammedShami,4,24,0,33,3,8.25,12,0,0,4/29/2023,
T201505,KKR Vs Titans,Titans,HardikPandya,3,18,0,34,0,11.33,9,1,0,4/29/2023,
T201505,KKR Vs Titans,Titans,RashidKhan,4,24,0,54,0,13.5,3,1,0,4/29/2023,
T201505,KKR Vs Titans,Titans,JoshLittle,4,24,0,25,2,6.25,12,0,0,4/29/2023,
T201505,KKR Vs Titans,Titans,NoorAhmad,4,24,0,21,2,5.25,12,1,0,4/29/2023,
T201505,KKR Vs Titans,Titans,MohitSharma,1,6,0,12,0,12,1,0,0,4/29/2023,
T201505,KKR Vs Titans,KKR,HarshitRana,3,18,0,25,1,8.33,6,1,0,4/29/2023,
T201505,KKR Vs Titans,KKR,AndreRussell,3,18,0,29,1,9.66,6,1,0,4/29/2023,
T201505,KKR Vs Titans,KKR,VarunChakravarthy,4,24,0,42,0,10.5,7,0,0,4/29/2023,
T201505,KKR Vs Titans,KKR,SuyashSharma,4,24,0,37,0,9.25,7,0,0,4/29/2023,
T201505,KKR Vs Titans,KKR,SunilNarine,3,18,0,24,1,8,3,0,0,4/29/2023,
T201505,KKR Vs Titans,KKR,NitishRana,0.5,3,0,14,0,16.8,0,1,0,4/29/2023,
T204100,Royals Vs Mumbai,Mumbai,CameronGreen,3,18,0,31,0,10.33,10,4,0,4/30/2023,
T204100,Royals Vs Mumbai,Mumbai,JofraArcher,4,24,0,35,1,8.75,16,3,1,4/30/2023,
T204100,Royals Vs Mumbai,Mumbai,RileyMeredith,4,24,0,51,1,12.75,7,2,0,4/30/2023,
T204100,Royals Vs Mumbai,Mumbai,PiyushChawla,4,24,0,34,2,8.5,11,0,0,4/30/2023,
T204100,Royals Vs Mumbai,Mumbai,KumarKartikeya,2,12,0,14,0,7,6,0,0,4/30/2023,
T204100,Royals Vs Mumbai,Mumbai,ArshadKhan,3,18,0,39,3,13,5,3,0,4/30/2023,
T204100,Royals Vs Mumbai,Royals,TrentBoult,4,24,0,43,1,10.75,8,2,0,4/30/2023,
T204100,Royals Vs Mumbai,Royals,SandeepSharma,4,24,0,35,1,8.75,5,2,0,4/30/2023,
T204100,Royals Vs Mumbai,Royals,RavichandranAshwin,4,24,0,27,2,6.75,8,1,0,4/30/2023,
T204100,Royals Vs Mumbai,Royals,YuzvendraChahal,3,18,0,32,0,10.66,5,0,0,4/30/2023,
T204100,Royals Vs Mumbai,Royals,JasonHolder,3.3,19.8,0,55,0,15.71,4,2,0,4/30/2023,
T204100,Royals Vs Mumbai,Royals,KuldeepSen,1,6,0,20,0,20,2,0,1,4/30/2023,
T204443,Super Kings Vs Punjab Kings,Punjab Kings,ArshdeepSingh,4,24,0,37,1,9.25,8,3,0,4/30/2023,
T204443,Super Kings Vs Punjab Kings,Punjab Kings,KagisoRabada,4,24,0,34,0,8.5,8,1,0,4/30/2023,
T204443,Super Kings Vs Punjab Kings,Punjab Kings,SamCurran,4,24,0,46,1,11.5,7,3,0,4/30/2023,
T204443,Super Kings Vs Punjab Kings,Punjab Kings,RahulChahar,4,24,0,35,1,8.75,7,0,0,4/30/2023,
T204443,Super Kings Vs Punjab Kings,Punjab Kings,SikandarRaza,3,18,0,31,1,10.33,6,0,0,4/30/2023,
T204443,Super Kings Vs Punjab Kings,Punjab Kings,LiamLivingstone,1,6,0,16,0,16,0,0,0,4/30/2023,
T204443,Super Kings Vs Punjab Kings,Super Kings,AkashSingh,3,18,0,35,0,11.66,4,1,0,4/30/2023,
T204443,Super Kings Vs Punjab Kings,Super Kings,TusharDeshpande,4,24,0,49,3,12.25,10,2,0,4/30/2023,
T204443,Super Kings Vs Punjab Kings,Super Kings,MaheeshTheekshana,4,24,0,36,0,9,5,1,0,4/30/2023,
T204443,Super Kings Vs Punjab Kings,Super Kings,RavindraJadeja,4,24,0,32,2,8,8,0,0,4/30/2023,
T204443,Super Kings Vs Punjab Kings,Super Kings,MoeenAli,1,6,0,10,0,10,2,0,0,4/30/2023,
T204443,Super Kings Vs Punjab Kings,Super Kings,MatheeshaPathirana,4,24,0,32,1,8,6,1,0,4/30/2023,
T203494,RCB Vs Super Giants,Super Giants,KrunalPandya,4,24,0,21,0,5.25,8,0,0,05-01-2023,
T203494,RCB Vs Super Giants,Super Giants,MarcusStoinis,1,6,0,11,0,11,0,0,0,05-01-2023,
T203494,RCB Vs Super Giants,Super Giants,Naveen-ul-Haq,4,24,0,30,3,7.5,8,0,0,05-01-2023,
T203494,RCB Vs Super Giants,Super Giants,RaviBishnoi,4,24,0,21,2,5.25,7,0,0,05-01-2023,
T203494,RCB Vs Super Giants,Super Giants,AmitMishra,3,18,0,21,2,7,4,0,0,05-01-2023,
T203494,RCB Vs Super Giants,Super Giants,YashThakur,2,12,0,12,0,6,6,2,0,05-01-2023,
T203494,RCB Vs Super Giants,Super Giants,KrishnappaGowtham,2,12,0,10,1,5,5,0,0,05-01-2023,
T203494,RCB Vs Super Giants,RCB,MohammedSiraj,3,18,0,24,1,8,11,3,1,05-01-2023,
T203494,RCB Vs Super Giants,RCB,JoshHazlewood,3,18,0,15,2,5,13,0,1,05-01-2023,
T203494,RCB Vs Super Giants,RCB,GlennMaxwell,1,6,0,3,1,3,3,0,0,05-01-2023,
T203494,RCB Vs Super Giants,RCB,WaninduHasaranga,4,24,0,20,1,5,14,0,0,05-01-2023,
T203494,RCB Vs Super Giants,RCB,KarnSharma,4,24,0,20,2,5,12,0,0,05-01-2023,
T203494,RCB Vs Super Giants,RCB,HarshalPatel,3.5,21,0,20,1,5.21,9,0,0,05-01-2023,
T203494,RCB Vs Super Giants,RCB,MahipalLomror,1,6,0,4,0,4,2,0,0,05-01-2023,
T203464,Capitals Vs Titans,Titans,MohammedShami,4,24,0,11,4,2.75,19,0,0,05-02-2023,
T203464,Capitals Vs Titans,Titans,HardikPandya,1,6,0,10,0,10,3,0,1,05-02-2023,
T203464,Capitals Vs Titans,Titans,JoshLittle,3,18,0,27,0,9,6,0,0,05-02-2023,
T203464,Capitals Vs Titans,Titans,RashidKhan,4,24,0,28,1,7,12,1,0,05-02-2023,
T203464,Capitals Vs Titans,Titans,NoorAhmad,4,24,0,20,0,5,11,2,0,05-02-2023,
T203464,Capitals Vs Titans,Titans,MohitSharma,4,24,0,33,2,8.25,7,0,0,05-02-2023,
T203464,Capitals Vs Titans,Capitals,KhaleelAhmed,4,24,1,24,2,6,12,0,0,05-02-2023,
T203464,Capitals Vs Titans,Capitals,IshantSharma,4,24,0,23,2,5.75,12,1,0,05-02-2023,
T203464,Capitals Vs Titans,Capitals,AnrichNortje,4,24,0,39,1,9.75,11,2,0,05-02-2023,
T203464,Capitals Vs Titans,Capitals,KuldeepYadav,4,24,0,15,1,3.75,9,0,0,05-02-2023,
T203464,Capitals Vs Titans,Capitals,AxarPatel,4,24,0,24,0,6,10,1,0,05-02-2023,
T205138,Punjab Kings Vs Mumbai,Mumbai,CameronGreen,2,12,0,15,0,7.5,7,0,0,05-03-2023,
T205138,Punjab Kings Vs Mumbai,Mumbai,ArshadKhan,4,24,0,48,1,12,9,1,0,05-03-2023,
T205138,Punjab Kings Vs Mumbai,Mumbai,JofraArcher,4,24,0,56,0,14,4,2,1,05-03-2023,
T205138,Punjab Kings Vs Mumbai,Mumbai,PiyushChawla,4,24,0,29,2,7.25,7,0,0,05-03-2023,
T205138,Punjab Kings Vs Mumbai,Mumbai,KumarKartikeya,3,18,0,24,0,8,3,3,0,05-03-2023,
T205138,Punjab Kings Vs Mumbai,Mumbai,AkashMadhwal,3,18,0,37,0,12.33,1,0,1,05-03-2023,
T205138,Punjab Kings Vs Mumbai,Punjab Kings,RishiDhawan,3,18,0,20,1,6.66,11,0,0,05-03-2023,
T205138,Punjab Kings Vs Mumbai,Punjab Kings,ArshdeepSingh,3.5,21,0,66,1,17.21,4,2,0,05-03-2023,
T205138,Punjab Kings Vs Mumbai,Punjab Kings,SamCurran,3,18,0,41,0,13.66,3,1,0,05-03-2023,
T205138,Punjab Kings Vs Mumbai,Punjab Kings,NathanEllis,4,24,0,34,2,8.5,4,0,0,05-03-2023,
T205138,Punjab Kings Vs Mumbai,Punjab Kings,RahulChahar,3,18,0,30,0,10,5,0,0,05-03-2023,
T205138,Punjab Kings Vs Mumbai,Punjab Kings,HarpreetBrar,2,12,0,21,0,10.5,1,0,0,05-03-2023,
T208611,KKR Vs Sunrisers,Sunrisers,BhuvneshwarKumar,4,24,0,33,1,8.25,12,1,0,05-04-2023,
T208611,KKR Vs Sunrisers,Sunrisers,MarcoJansen,3,18,0,24,2,8,7,0,1,05-04-2023,
T208611,KKR Vs Sunrisers,Sunrisers,KartikTyagi,2,12,0,30,1,15,5,2,1,05-04-2023,
T208611,KKR Vs Sunrisers,Sunrisers,AidenMarkram,3,18,0,24,1,8,5,0,0,05-04-2023,
T208611,KKR Vs Sunrisers,Sunrisers,TNatarajan,4,24,0,30,2,7.5,9,2,0,05-04-2023,
T208611,KKR Vs Sunrisers,Sunrisers,MayankMarkande,4,24,0,29,1,7.25,8,0,0,05-04-2023,
T208611,KKR Vs Sunrisers,KKR,HarshitRana,4,24,0,27,1,6.75,13,2,0,05-04-2023,
T208611,KKR Vs Sunrisers,KKR,VaibhavArora,3,18,0,32,2,10.66,6,1,2,05-04-2023,
T208611,KKR Vs Sunrisers,KKR,ShardulThakur,3,18,0,23,2,7.66,6,0,0,05-04-2023,
T208611,KKR Vs Sunrisers,KKR,AndreRussell,1,6,0,15,1,15,4,0,1,05-04-2023,
T208611,KKR Vs Sunrisers,KKR,AnukulRoy,3,18,0,26,1,8.66,6,1,0,05-04-2023,
T208611,KKR Vs Sunrisers,KKR,SunilNarine,2,12,0,16,0,8,1,0,0,05-04-2023,
T208611,KKR Vs Sunrisers,KKR,VarunChakravarthy,4,24,0,20,1,5,12,0,0,05-04-2023,
T206195,Royals Vs Titans,Titans,MohammedShami,4,24,0,27,1,6.75,13,2,0,05-05-2023,
T206195,Royals Vs Titans,Titans,HardikPandya,2,12,0,22,1,11,4,0,0,05-05-2023,
T206195,Royals Vs Titans,Titans,RashidKhan,4,24,0,14,3,3.5,13,2,0,05-05-2023,
T206195,Royals Vs Titans,Titans,JoshLittle,4,24,0,24,1,6,7,0,0,05-05-2023,
T206195,Royals Vs Titans,Titans,NoorAhmad,3,18,0,25,2,8.33,7,3,0,05-05-2023,
T206195,Royals Vs Titans,Titans,MohitSharma,0.5,3,0,5,0,6,0,0,0,05-05-2023,
T206195,Royals Vs Titans,Royals,TrentBoult,3,18,0,28,0,9.33,8,0,0,05-05-2023,
T206195,Royals Vs Titans,Royals,SandeepSharma,3,18,0,19,0,6.33,9,0,1,05-05-2023,
T206195,Royals Vs Titans,Royals,AdamZampa,3,18,0,40,0,13.33,3,0,0,05-05-2023,
T206195,Royals Vs Titans,Royals,YuzvendraChahal,3.5,21,0,22,1,5.73,7,0,0,05-05-2023,
T206195,Royals Vs Titans,Royals,RavichandranAshwin,1,6,0,8,0,8,1,0,0,05-05-2023,
T208517,RCB Vs Capitals,Capitals,KhaleelAhmed,4,24,0,45,1,11.25,7,1,0,05-06-2023,
T208517,RCB Vs Capitals,Capitals,AxarPatel,3,18,0,17,0,5.66,7,0,0,05-06-2023,
T208517,RCB Vs Capitals,Capitals,IshantSharma,3,18,0,29,0,9.66,5,2,0,05-06-2023,
